,easting,northing,distance,racmo_2m_air_temperature_kelvin,racmo_total_precipitation_mm_water_equivalent,racmo_runoff_mm_water_equivalent,racmo_snowmelt_mm_water_equivalent,racmo_sublimation_mm_water_equivalent,racmo_snowdrift_mm_water_equivalent,heat_flux,bedmachine_ice_surface_elevation_masl,bedmachine_ice_thickness_m,bedmachine_bed_elevation_masl,arcticdem_10m_ice_surface_elevation_masl,arcticdem_32m_ice_surface_elevation_masl,promice_velocity_mperday,measures_velocity_mperyear,racmo_total_mass_loss,racmo_mass_balance
1539,-523714.73662431847,-1194522.4180191655,15397.441905867869,255.72522550254521,319.59170186981174,-0.00019320530169022242,146.93776007633664,-10.439610166787268,26.92066603341761,-1.0499757216432876e+32,1286.464982347552,622.5158800314424,663.9491023161098,1294.8779153670864,1294.8415433910864,0.014940871159275637,13.97963165724282,10.439416961485579,309.1522849083262
1540,-523724.3021838807,-1194525.3500149422,15407.446741414244,255.72659990917995,319.6886896437692,-0.00018951889844817085,147.0003195382542,-10.457421903530634,26.92977649555204,-1.0506290036179761e+32,1286.2992571441457,622.307190563867,663.992066580279,1294.7105676040367,1294.7095829345005,0.015009956176038557,13.978440137670248,10.457232384632185,309.231457259137
1541,-523733.8562505396,-1194528.3192471454,15417.451576960615,255.727973866656,319.7863920295383,-0.00018554401917906708,147.0629309811442,-10.475224226466901,26.938919921533596,-1.0512813887254103e+32,1286.1329914900718,622.098858755499,664.0341327345732,1294.6075888125408,1294.5664640944292,0.015079126997541003,13.977191778185682,10.475038682447723,309.3113533470906
1542,-523743.3986919603,-1194531.3256364611,15427.456412506986,255.72934727306625,319.8848113235199,-0.00018127677061794065,147.12558993994548,-10.49301533755092,26.94809728976636,-1.0519328680851916e+32,1285.9670930782963,621.8908678623172,664.0762252159788,1294.4265663039873,1294.4128395748326,0.015148314146611112,13.975884134820593,10.492834060780302,309.3919772627396
1543,-523752.9292101028,-1194534.3696208491,15437.46124805336,255.73072004317717,319.9839570421006,-0.0001767134258399703,147.1882929181456,-10.510793979474563,26.957308643129537,-1.0525834214862354e+32,1285.8025661872998,621.683197078502,664.119369108798,1294.2564984104738,1294.254988476315,0.015217446916636951,13.974514255279821,10.510617266048722,309.4733397760519
1544,-523762.4473128254,-1194537.4522036472,15447.466083599737,255.7320921083768,320.0838465489015,-0.0001718504633846453,147.2510374026773,-10.528559467722626,26.966552973163104,-1.0532330154556895e+32,1285.6405003513555,621.475821508079,664.164678843277,1294.0990429371918,1294.0996911470625,0.015286453383834782,13.973079923105066,10.528387617259241,309.55545893164225
1545,-523771.95341257344,-1194540.571595472,15457.470919146106,255.73346331739668,320.18445829027166,-0.0001666840611409196,147.31381594775945,-10.546308315250542,26.975834142398327,-1.0538816784170875e+32,1285.4820612717137,621.268736025719,664.2133252459947,1293.8973815929069,1293.950792599102,0.015355265851834386,13.971583846549365,10.546141631189402,309.63831665908225
1546,-523781.4474327336,-1194543.7275593579,15467.475754692481,255.73483356829786,320.2857923959085,-0.0001612106987429897,147.3766239981975,-10.564038640037039,26.985153287957772,-1.054529405328945e+32,1285.3284036705206,621.0619254265999,664.266478243921,1293.7768211457715,1293.806551325219,0.01542381444206033,13.970026552744876,10.563877429338296,309.72191496657024
1547,-523790.9293121339,-1194546.9198209594,15477.480590238853,255.73620275959382,320.3878484878952,-0.00015542695251145587,147.4394569998184,-10.58174854603015,26.99451158835709,-1.0551761922099246e+32,1285.1799307129636,620.8553938852384,664.3245368277254,1293.676274989118,1293.6639191859203,0.015492029705217413,13.968408466522057,10.581593119077638,309.8062553688176
1548,-523800.39855769323,-1194550.149372712,15487.485425785228,255.7375708264409,320.4906437779006,-0.00014932975454519991,147.5023125831233,-10.599437408399481,27.003907907274513,-1.0558220055591882e+32,1285.0365138841537,620.6491490778544,664.3873648062994,1293.5320916086619,1293.520347821319,0.015559840576115348,13.966728085989217,10.599288078644935,309.89135569925566
1549,-523809.85507259954,-1194553.4160071248,15497.490261331599,255.73893767025538,320.5941787743195,-0.00014291596106765306,147.56518634117646,-10.617103422223208,27.013343202967725,-1.0564668389847556e+32,1284.8979555044525,620.4432072166724,664.4547482877804,1293.4550801586367,1293.376165706887,0.015627178670431074,13.964985346319061,10.61696050626214,309.97721826805736
1550,-523819.2993058029,-1194556.7179751808,15507.495096877969,255.74030315311435,320.6984326511076,-0.00013618220413922526,147.62807144474462,-10.63474330853627,27.022821229559856,-1.0571107233910598e+32,1284.7639996840696,620.2375943372787,664.5264053467912,1293.2740462744275,1293.2331809807956,0.01569397950320351,13.963182112940734,10.634607126332131,310.0638255247755
1551,-523828.7312645614,-1194560.054847874,15517.499932424344,255.7416671763848,320.8034029372086,-0.0001291254690173761,147.69096339604073,-10.65235512538707,27.032343352970916,-1.057753659484826e+32,1284.6343289000695,620.0323273141919,664.6020015858777,1293.078050457686,1293.0940603496738,0.01576017771564405,13.961318202740523,10.652225999918052,310.15117693729053
1552,-523838.1505445584,-1194563.4273520957,15527.504767970715,255.74302967320963,320.90910315451777,-0.00012174314495361037,147.75385961023977,-10.669938074520887,27.041908773951725,-1.0583956198617157e+32,1284.5085676336887,619.8274156291856,664.681152004503,1292.971866052699,1292.9582391067684,0.01582570724003429,13.959391558297355,10.669816331375934,310.2392868231418
1553,-523847.5569276745,-1194566.8356570336,15537.50960351709,255.74439056226805,321.0155390623839,-0.00011403266006448313,147.81675661179997,-10.687490827428515,27.051517654304362,-1.0590365898549643e+32,1284.3862916261955,619.6228725448805,664.763419081315,1292.8379547750535,1292.8210991036835,0.015890504672086195,13.95740061822726,10.68737679476845,310.3281622676154
1554,-523856.9511190186,-1194570.2774179045,15547.514439063465,255.7457497011896,321.1226817276083,-0.00010599089292321689,147.87964713589696,-10.70500967994824,27.061174839831658,-1.0596766178436765e+32,1284.267039290164,619.4187265236728,664.8483127664915,1292.696475338711,1292.6776424677766,0.01595451399427504,13.955347100519369,10.704903689055318,310.417778038553
1555,-523866.3331985986,-1194573.7520665692,15557.519274609836,255.74710699666906,321.2305268232071,-9.76152579947388e-05,147.94252687449344,-10.722492684327587,27.07088188907849,-1.060315709499572e+32,1284.1503089822236,619.2149945103096,664.935314471914,1292.5174709811472,1292.5249192959661,0.016017678227419327,13.953229957264881,10.722395069069593,310.5081317541375
1556,-523875.7023757978,-1194577.2613611373,15567.524110156208,255.7484624133913,321.33910207117856,-8.890402030144412e-05,148.00539508426473,-10.73994012516676,27.08063590698571,-1.0609538110715576e+32,1284.0355673740057,619.0116797045624,665.0238876694433,1292.295035165169,1292.3664106917045,0.01607993767252338,13.951044370858394,10.739851221146457,310.5992508500321
1557,-523885.0593034533,-1194580.803180005,15577.528945702581,255.74981582310778,321.44838169948025,-7.98544402635212e-05,148.06824524712985,-10.757348628731586,27.0904413160748,-1.0615909673470595e+32,1283.9222847852914,618.8088084121675,665.1134763731242,1292.1946911287794,1292.2051527837668,0.016141244249434177,13.948789976873078,10.757268774291322,310.6911129251889
1558,-523894.40443885257,-1194584.3759980004,15587.533781248954,255.7511671168918,321.5583482449092,-7.046400640868034e-05,148.13107197547689,-10.77471544682876,27.10030145891681,-1.0622272097389059e+32,1283.8099426235485,618.6064027903027,665.2035398332455,1292.071624069175,1292.0412376331833,0.016201552263693075,13.946465357501584,10.77464498282235,310.7837032620869
1559,-523903.7374611508,-1194587.980347191,15597.538616795327,255.75251623662982,321.6690125619333,-6.0731023378056786e-05,148.19387301020845,-10.792039802804833,27.110215707874104,-1.0628625165604157e+32,1283.6980412898365,618.4044730425405,665.2935682472958,1291.868452085915,1291.8738371355403,0.016260814556367756,13.944066296516729,10.791979071781455,310.87703349015186
1560,-523913.05818932346,-1194591.6163666286,15607.543452341699,255.7538631159422,321.7803800552516,-5.0653859554908733e-05,148.25664555990753,-10.809320571013913,27.120184129886148,-1.0634968756783222e+32,1283.5861191957613,618.2030317839964,665.3830874117648,1291.738556087042,1291.7043108870403,0.01631898845625969,13.94158931141854,10.809269917154358,310.97111013809723
1561,-523922.3676250404,-1194595.28119959,15617.548287888072,255.7552076245521,321.8924150420185,-4.022985789349556e-05,148.3193827706262,-10.826553881878793,27.130212666253765,-1.0641303556110403e+32,1283.4737704847566,618.0021076671876,665.4716628175689,1291.5362238517457,1291.536382937706,0.016376043728656958,13.93903551038268,10.8265136520209,311.06590138999763
1562,-523931.66567688604,-1194598.9748267762,15627.553123434443,255.75654969990757,322.00512082676795,-2.9457531508637463e-05,148.38208198445673,-10.843738559850038,27.140301730522058,-1.0647629503087013e+32,1283.3606657327862,617.8017137607279,665.558951972058,1291.3629905651155,1291.3738026062417,0.016431947151411417,13.936402121470598,10.84370910231853,311.1614117244494
1563,-523940.95183166204,-1194602.698261443,15637.55795898082,255.75788930506508,322.11851474231906,-1.8336066022373693e-05,148.4447420917272,-10.860874438782636,27.15044964987495,-1.0653946249793088e+32,1283.2467549044056,617.6018616959714,665.6448932084342,1291.2065773290922,1291.216978682028,0.016486666780798742,13.933685086223093,10.860856102716614,311.2576586396024
1564,-523950.2273659785,-1194606.448071687,15647.562794527192,255.75922631172747,322.23255321059247,-6.862848471125025e-06,148.5073561310627,-10.87795731186141,27.160663646386652,-1.0660254668268247e+32,1283.1321214534762,617.402588346324,665.7295331071521,1291.0521756855978,1291.0646993673274,0.01654018919623933,13.930887192529248,10.877950449012939,311.35460276157954
1565,-523959.4922024828,-1194610.2242425636,15657.567630073565,255.76056067014218,322.3472393866794,4.962992195064784e-06,148.5699220153919,-10.894986204006122,27.170944092437843,-1.0666554707406774e+32,1283.0168172372034,617.2039125423595,665.8129046948436,1290.8847264593069,1290.914518723917,0.016592496232518007,13.928006493169589,10.894991166998317,311.4522482196811
1566,-523968.7459504051,-1194614.0275041754,15667.572465619938,255.76189240664203,322.4625819774257,1.7133451159098277e-05,148.63244047236518,-10.911962257506223,27.181286999256706,-1.0672846102655041e+32,1282.900865704687,617.0058497137462,665.8950159909409,1290.7746505731013,1290.7623288019072,0.016643572418955355,13.925040211319894,10.911979390957383,311.55060258646836
1567,-523977.98990695213,-1194617.854501049,15677.577301166308,255.76322154757085,322.57852754714355,2.9631090784291588e-05,148.69490943966517,-10.92888484817795,27.191692891735666,-1.0679129739317795e+32,1282.7842694307633,616.8084354903568,665.9758339404067,1290.6196303854383,1290.6069998956311,0.01669342201938442,13.921992012040139,10.928914479268734,311.64961306787484
1568,-523987.2238407838,-1194621.7056229953,15687.582136712683,255.7645482038495,322.69507343120847,4.24358901128019e-05,148.7573320445282,-10.94575693207295,27.20215444090258,-1.0685405461180053e+32,1282.6669948127867,616.6116867979863,666.0553080148006,1290.4371876840953,1290.4524507867498,0.016742042883905274,13.91886028367149,10.945799367963062,311.7492740632454
1569,-523996.4478458951,-1194625.5804632984,15697.586972259056,255.76587247043938,322.81220607048914,5.552829277506425e-05,148.81971041439346,-10.962580739535351,27.21266596711998,-1.0691673333656509e+32,1282.5489810232746,616.415624679253,666.1333563440213,1290.260727162248,1290.3035271784306,0.016789441692326764,13.915644993987264,10.962636267828126,311.849569802661
1570,-524005.6630248512,-1194629.4762485551,15707.591807805433,255.76719439745244,322.9298796484961,6.889022719023425e-05,148.88204379995543,-10.979356368458077,27.223226799570657,-1.0697934108661145e+32,1282.430142567308,616.2202811711088,666.2098613961987,1290.200490445522,1290.1582181232711,0.016835640758055333,13.912350257984087,10.979425258685268,311.95045438981083
1571,-524014.8688890351,-1194633.3939969046,15717.596643351802,255.76851411061097,323.04810009774366,8.250158329099038e-05,148.94433630961416,-10.996087364766936,27.233828410885312,-1.070418745464012e+32,1282.3103615964972,616.0256704618694,666.2846911346272,1290.0030540522787,1290.008604397426,0.01688065218900727,13.908974569815545,10.996169866350227,312.05193023139344
1572,-524024.0662386121,-1194637.33169036,15727.601478898174,255.76983167724643,323.16683192653875,9.634413810809921e-05,149.0065883138117,-11.012774530502682,27.24446868314603,-1.0710433917254795e+32,1282.189500396378,615.8318208875995,666.3576795087782,1289.9156904461288,1289.8443173807916,0.016924500648404228,13.90552107969645,11.01287087464079,312.15396105189797
1573,-524033.2557873123,-1194641.2875583114,15737.606314444549,255.7711471715571,323.2860430433311,0.0001103997283634303,149.06880062026758,-11.029418909245893,27.255145084228396,-1.0716673982969657e+32,1282.0673992761208,615.638759321843,666.4286399542772,1289.6767290836233,1289.665780213517,0.016967210881244074,13.901992600622645,11.029529308974256,312.2565137343569
1574,-524042.436799608,-1194645.2631982812,15747.611149990918,255.77246073189684,323.4057472651283,0.00012464815140913668,149.1309781871733,-11.046024582902138,27.26584793964167,-1.072290715211374e+32,1281.9438776725567,615.4464976923183,666.4973799802384,1289.4789850351206,1289.4796871797448,0.017008793759277416,13.898386742726561,11.046149231053548,312.35959803407474
1575,-524051.61077155865,-1194649.2550556862,15757.615985537292,255.7737724006684,323.52588815624216,0.00013907267488287423,149.19311978814508,-11.062591003683911,27.276578637649457,-1.072913444305048e+32,1281.818748085818,615.2550707214024,666.5636773644158,1289.2716797016815,1289.2952890915792,0.01704928289599487,13.89470906902406,11.062730076358793,312.4631580798834
1576,-524060.7775525575,-1194653.2634009018,15767.620821083667,255.77508229300201,323.64646142255737,0.00015365422540277978,149.2552288970644,-11.079121073983242,27.2873304388664,-1.0735355753747136e+32,1281.6918122069421,615.0644961835006,666.6273160234413,1289.1053311974692,1289.1203801697252,0.0170886959333635,13.890959193473693,11.079274728208643,312.5671866943487
1577,-524069.9374262386,-1194657.287504764,15777.625656630042,255.77639050569275,323.7674491147278,0.000168374506258585,149.31730781703064,-11.095616800177998,27.298098779100066,-1.0741571277467966e+32,1281.5628726886932,614.8747963250414,666.6880763636515,1288.8845552318794,1288.9569386038834,0.017127055249514883,13.887138164229391,11.095785174684258,312.6716639400436
1578,-524079.0912962689,-1194661.3252484105,15787.630492176411,255.77769711117904,323.8888143080096,0.00018321637150346557,149.37935727775616,-11.112078953272183,27.308882181454383,-1.074778162878549e+32,1281.431747750295,614.6859986956468,666.7457490546481,1288.751623192685,1288.8031430605715,0.017164390450156778,13.88324895515896,11.112262169643687,312.7765521383659
1579,-524088.23862342077,-1194665.3777934206,15797.635327722783,255.77900224189935,324.0105647987366,0.00019816046365038058,149.4413819079914,-11.128511243194822,27.31967204774213,-1.0753986441265335e+32,1281.2984916037144,614.4981029919869,666.8003886117275,1288.6678870204228,1288.6544168958828,0.017200715760256485,13.8792891479708,11.128709403658473,312.8818553950781
1580,-524097.3806005899,-1194669.4423920056,15807.640163269158,255.7803059600728,324.13265500240897,0.00021319041422203044,149.50338179333764,-11.144913889054006,27.330468379847222,-1.0760186525658573e+32,1281.163425903809,614.3111088147515,666.8523170890576,1288.495685465198,1288.5055826297412,0.017236064901406035,13.875262227621697,11.145127079468228,312.9875279229407
1581,-524106.5171837566,-1194673.5191022656,15817.644998815533,255.7816083790415,324.2550775906216,0.00022828795703430926,149.5653603425931,-11.161289622454937,27.341265070988015,-1.0766381851850682e+32,1281.0268839671992,614.1250029348736,666.9018810323256,1288.3491706408863,1288.3560031437687,0.017270458162081528,13.871167003283686,11.161517910411971,313.09355968020964
1582,-524115.64871795813,-1194677.607108864,15827.649834361904,255.78290959659378,324.37781326716083,0.00024343561433255996,149.62731996768912,-11.177640396454066,27.352057964108198,-1.0772572654010647e+32,1280.8891928273736,613.9397754852657,666.9494173421078,1288.1406256336259,1288.2090763733452,0.017303920412735672,13.867003421853841,11.1778838320684,313.19992943509243
1583,-524124.7758745392,-1194681.7048808965,15837.654669908276,255.784209698259,324.50083290082614,0.00025861663555756196,149.68926229190959,-11.193967531234076,27.36284453945272,-1.0778759387735702e+32,1280.750667710582,613.7554191061234,666.9952486044587,1288.0711433833694,1288.066626207227,0.01733648069557227,13.862772517707171,11.194226147869633,313.3066067529565
1584,-524133.8983739886,-1194685.8130103694,15847.659505454649,255.7855088071972,324.6241363454629,0.0002738127532996812,149.75119139469012,-11.2102742381493,27.37361757617875,-1.0784941862698784e+32,1280.6116066165491,613.5719177907823,667.039688825767,1287.8938024344948,1287.92490267977,0.01736815678706284,13.858471852132963,11.210548050902599,313.41358829456027
1585,-524143.0171998541,-1194689.9292875708,15857.664341001024,255.7868069972533,324.74768505759283,0.00028900808610685585,149.81310816114518,-11.226561237269829,27.384376144965817,-1.0791120746137699e+32,1280.4722868981578,613.3892662428925,667.0830206552654,1287.7939736215542,1287.7781461147702,0.017398981882001216,13.854103328850321,11.226850245355935,313.5208348122369
1586,-524152.13220611756,-1194694.0540164213,15867.669176547395,255.78810438659224,324.8714748497224,0.00030418490135806716,149.8750163666047,-11.242831485534015,27.395113720108498,-1.079729593815048e+32,1280.3329600927077,613.2074490987951,667.1255109939125,1287.608514903547,1287.622106560091,0.017428975389537887,13.849664680317998,11.243135670435374,313.628339179287
1587,-524161.2439723917,-1194698.18589747,15877.674012093767,255.7894010651113,324.99547950151657,0.0003193269282597162,149.93691796078247,-11.259086514449965,27.405827401868144,-1.0803467831325036e+32,1280.1938490232526,613.0264569226275,667.1673921006251,1287.4466923241657,1287.460439355177,0.017458165698858632,13.845156062500351,11.259405841378225,313.73607366013835
1588,-524170.35274323815,-1194702.3243782404,15887.678847640142,255.79069713575515,325.11968296493905,0.000334417454958313,149.99881575141845,-11.27532851965748,27.41651263883789,-1.080963659064453e+32,1280.0551440621755,612.8462771386935,667.2088669234818,1287.3008774487948,1287.296258025967,0.017486576931706625,13.840576276756055,11.275662937112438,313.8440200278266
1589,-524179.4587059074,-1194706.4690341838,15897.683683186511,255.7919927034764,325.2440708882633,0.00034943982337234654,150.0607126883578,-11.291559808849636,27.42716460895153,-1.0815802342099496e+32,1279.91700034121,612.6668964750542,667.250103866156,1287.1375512477543,1287.1274178436997,0.017514232252302097,13.835923758863286,11.291909248673008,313.9521616395903
1590,-524188.5623876024,-1194710.618698133,15907.688518732886,255.7932878600214,325.368618630343,0.00036437817752272737,150.12261087417502,-11.307782029921345,27.43778020041722,-1.0821965442158185e+32,1279.7795355031994,612.4883041339114,667.2912313692881,1286.9448799339245,1286.9487188326298,0.017541159085543143,13.831198002224289,11.308146408098867,314.06047222224413
1591,-524197.66372752725,-1194714.7734957777,15917.69335427926,255.79458271943375,325.4933192791508,0.00037921572852056383,150.18451387126862,-11.323997975306353,27.448353379636416,-1.0828125848307104e+32,1279.642827088317,612.310484365752,667.3323427225654,1286.774788069456,1286.759580655804,0.01756737672387683,13.826396243339808,11.324377191034873,314.1689420881159
1592,-524206.76333741867,-1194718.9320811026,15927.698189825633,255.79587736963794,325.6181455640614,0.0003939371270947858,150.24642355710824,-11.340209130134461,27.45888148607116,-1.083428397403241e+32,1279.5069117426876,612.133426511973,667.373485230715,1286.6031861970714,1286.5658565884594,0.01759291311479677,13.821517987180949,11.340603067261556,314.27754249679987
1593,-524215.86121529,-1194723.094454378,15937.703025372008,255.79717192171483,325.743088709833,0.00040852603677212586,150.30834332408193,-11.356418170021325,27.46935880295733,-1.0840439816502831e+32,1279.3717830482126,611.9571148630034,667.4146681852089,1286.3730651316291,1286.377943702213,0.017617787429591,13.816560401988589,11.356826696058096,314.3862620137749
1594,-524224.9577836626,-1194727.2596886854,15947.707860918377,255.798466470004,325.8681270573974,0.0004229671065278219,150.37027548961055,-11.372626945292405,27.47978174935609,-1.0846593660596016e+32,1279.237391607059,611.78153677141,667.4558548356488,1286.1080364490465,1286.1997130980508,0.017642024121605475,13.811522066040377,11.373049912398933,314.49507714499845
1595,-524234.053186269,-1194731.4274680843,15957.71269646475,255.799761119045,325.9932473170037,0.00043724463216181973,150.43222304455483,-11.388837843677338,27.4901453588611,-1.0852745602072055e+32,1279.103626482798,611.6066773482296,667.4969491345685,1286.0368376898666,1286.0299195797124,0.017665643173515544,13.806400383544185,11.3892750883095,314.6039722286942
1596,-524243.14768024755,-1194735.597229832,15967.717532011124,255.80105596845374,326.1184327043711,0.00045134330959390557,150.49418867216087,-11.405053029654328,27.500445243465265,-1.0858895813453604e+32,1278.9703003104341,611.4325238518038,667.5377764586304,1285.9344107319346,1285.8651286474026,0.01768866545324558,13.801192477532133,11.405504372963922,314.71292833140717
1597,-524252.24148719385,-1194739.7684897515,15977.722367557495,255.80235111859884,326.2436674426383,0.0004652479518853567,150.55617511632857,-11.421274732301976,27.51067684637491,-1.0865044443062565e+32,1278.8372541757979,611.2590636629386,667.5781905128592,1285.7317785605264,1285.7013864831388,0.01771111056086883,13.795895037069075,11.42173998025386,314.82192746238445
1598,-524261.3347814456,-1194743.9408672322,15987.72720310387,255.80364667101082,326.3689371170819,0.0004789434682060315,150.618185208117,-11.437505266816506,27.520835381943122,-1.0871191607107382e+32,1278.7043714765443,611.0862838281137,667.6180876484304,1285.571917914423,1285.5360581534264,0.01773299655867523,13.790504685158504,11.437984210284712,314.9309529067972
1599,-524270.4277875489,-1194748.113872658,15997.732038650243,255.80494272456318,326.49422571529084,0.0004924150564391142,150.6802216184994,-11.453746845872939,27.530916325116497,-1.0877337455708554e+32,1278.5715673163204,610.9141717794333,667.6573955368867,1285.3898480009257,1285.367506902094,0.0177543413049415,13.785018380852547,11.454239260929377,315.03998645436144
1600,-524279.52066209406,-1194752.2871647414,16007.736874196617,255.8062393800117,326.6195192139871,0.0005056479757721264,150.7422871524043,-11.470001806916093,27.540914816363625,-1.0883482092870182e+32,1278.4387785552296,610.7427145003298,667.6960640548997,1285.1505390845573,1285.1960179613818,0.01777516065365889,13.77943302360391,11.470507454891864,315.14901175909523
1601,-524288.6135779837,-1194756.4603667408,16017.741709742988,255.80753673668391,326.7448030184242,0.0005186277139203197,150.8043845344485,-11.486272448999523,27.550826085084385,-1.0889625633560678e+32,1278.3059553423514,610.5718991448649,667.7340561974861,1285.019308278433,1285.0240464939095,0.01779546960310301,13.773745797837746,11.486791076713443,315.2580119417108
1602,-524297.7067143162,-1194760.633088383,16027.746545289361,255.8088348928176,326.8700622643119,0.0005313399704977607,150.86651643109715,-11.50256105173545,27.560645398534344,-1.08957681968558e+32,1278.1730535651793,610.4017129702645,667.7713405949144,1284.8716040861766,1284.852488928007,0.017815282078974093,13.767954169352125,11.503092391705948,315.366969872606
1603,-524306.8001763091,-1194764.805100267,16037.751380835734,255.81013394869024,326.9952842696145,0.0005437705034259521,150.9286856530844,-11.518870029098792,27.570367656903578,-1.0901909851752656e+32,1278.0400281642937,610.2321428070723,667.8078853572209,1284.7118808393598,1284.6796530669315,0.017834609649883967,13.762055614631722,11.51941379960222,315.4758704700123
1604,-524315.8941464922,-1194768.9760042976,16047.756216382108,255.81143400060918,327.1204539064079,0.0005559054276399729,150.99089476701042,-11.535201637420531,27.57998815634665,-1.090805071949761e+32,1277.9068281957789,610.0631760952787,667.8436521004999,1284.5462940045988,1284.5040960644913,0.017853463725434553,13.756048212792582,11.535757542848172,315.5846963635597
1605,-524324.9886986908,-1194773.145639085,16057.761051928479,255.81273514825887,327.2455593061952,0.0005677308549394044,151.05314657044264,-11.551558333481832,27.5895016487136,-1.0914190847720245e+32,1277.7733919913348,609.8947996471861,667.8785923441484,1284.3876630488924,1284.3281518743584,0.017871852668539027,13.749929970270916,11.552126064336772,315.69343324185843
1606,-524334.0839843585,-1194777.3136737023,16067.76588747485,255.8140374872536,327.37058613886984,0.0005792332608683478,151.11544361073695,-11.567942414794372,27.59890328308884,-1.0920330336509245e+32,1277.6396445571477,609.7270008942578,667.9126436628898,1284.1424535183926,1284.1555235502358,0.017889784548177697,13.74369968532671,11.56852164805524,315.8020644908146
1607,-524343.1800778379,-1194781.479945067,16077.770723021224,255.81534111529336,327.4955223755438,0.0005903991866238316,151.17778858307423,-11.58435631742274,27.608187822895903,-1.0926469233739734e+32,1277.505494932846,609.55976688047,667.9457280523754,1284.0092183656209,1283.9877545852173,0.01790726470840173,13.737356580894877,11.584946716609364,315.9105756589345
1608,-524352.2770740753,-1194785.6442449142,16087.7755585676,255.81664612822829,327.6203552829191,0.0006012154327257821,151.2401840762986,-11.600802427221607,27.617350139865493,-1.0932607601176751e+32,1277.3708354893852,609.393084907191,667.9777505821942,1283.8326540759929,1283.8229169328565,0.017924297188197626,13.7309003735934,11.601403642654333,316.01895164026473
1609,-524361.3750694887,-1194789.8063613095,16097.780394113972,255.81795262077392,327.7450720073141,0.0006116690247780008,151.30263261952436,-11.617283116036509,27.626385117426192,-1.0938745501531375e+32,1277.2355419106289,609.2269424101606,668.0085995004681,1283.621007024182,1283.6583099905527,0.01794088436311413,13.724331583493738,11.617894785061287,316.1271772222528
1610,-524370.4740871113,-1194793.9662425455,16107.785229660345,255.8192606895849,327.86966191517996,0.000621747074069646,151.36513688067205,-11.633800886052141,27.63528727061455,-1.0944882947874991e+32,1277.0994738849317,609.0613265093148,668.038147375617,1283.49342875019,1283.4924606993757,0.017957025714383394,13.717651122382325,11.63442263312621,316.2352392820537
1611,-524379.574258129,-1194798.123599965,16117.790065206716,255.82057042573692,327.9941109310786,0.0006314371277620097,151.42769918144737,-11.650358018521379,27.644051666973862,-1.0951020026336894e+32,1276.962470815371,608.8962256030247,668.0662452123464,1283.3769198455261,1283.325734411623,0.01797272057737042,13.71086050304255,11.65098945564914,316.3431214754294
1612,-524388.6755267603,-1194802.2785539695,16127.794900753091,255.8218819269406,328.1184107697185,0.0006407266122263893,151.49032228623466,-11.66695714364607,27.65267242908193,-1.09571566966819e+32,1276.8242048336433,608.7316381167034,668.09256671694,1283.1914115368952,1283.1596954226666,0.017987963494573354,13.703960648905676,11.667597870258296,316.4508128994602
1613,-524397.7780642522,-1194806.4307274253,16137.799736299463,255.82319528027304,328.2425459630931,0.0006496036184283605,151.55300828723048,-11.683600440025762,27.661144835554545,-1.0963293072031199e+32,1276.6842395045026,608.5675749065837,668.1166645979187,1283.007842645913,1282.995863162875,0.018002750584876877,13.696953487968486,11.684250043644191,316.55829591944894
1614,-524406.8817361189,-1194810.5804131906,16147.804571845834,255.82451058447887,328.36651060875386,0.0006580559074871869,151.61576004527905,-11.700290664042893,27.66946261700569,-1.0969429058971346e+32,1276.5422162939674,608.4040457197614,668.1381705742058,1282.8165707905641,1282.8342091072611,0.01801707119941734,13.689839840238852,11.70094871995038,316.6655618888035
1615,-524415.9867529814,-1194814.727146987,16157.80940739221,255.82582792252882,328.4902878615427,0.0006660721246225472,151.6785794172251,-11.71702989119749,27.67762125994703,-1.0975564797145376e+32,1276.3978750854055,608.2410624508548,668.1568126345509,1282.6527373351976,1282.673614433684,0.01803091797904025,13.682621958014902,11.717695963322111,316.7725918982206
1616,-524425.092907346,-1194818.8713822716,16167.81424293858,255.8271473939471,328.6138740616941,0.0006736403974420322,151.74146934573648,-11.733820991359869,27.68561413266091,-1.0981700143861103e+32,1276.2510537732483,608.0786348461547,668.1724189270935,1282.5221946661247,1282.511641766433,0.018044274938289334,13.675300486026666,11.734494631757311,316.8793794299368
1617,-524434.2004438789,-1194823.0125791596,16177.819078484954,255.82846907769635,328.7372511501036,0.0006807499271938923,151.80443145975525,-11.750665945518193,27.693436902989323,-1.0987835261679791e+32,1276.1016970903268,607.9167753136038,668.1849217767227,1282.3744218944082,1282.3441344844582,0.01805713091347152,13.667877893711209,11.751346695445386,316.9859044546582
1618,-524443.3091045817,-1194827.1513028212,16187.823914031329,255.82979307309168,328.8604170299607,0.00068738927048346,151.8674687218515,-11.767567691732719,27.70108269254975,-1.0993969973866224e+32,1275.949847608964,607.7554937347444,668.1943538742195,1282.2112392924244,1282.1671613301332,0.018069464715581497,13.660354649680938,11.768255081003202,317.0921619489575
1619,-524452.4191217667,-1194831.2870397964,16197.8287495777,255.83111945698403,328.98335391003855,0.0006935481148235837,151.93058265713088,-11.784528204558187,27.708547115788313,-1.1000104434586735e+32,1275.795649863634,607.5948027638829,668.2008470997516,1281.9582318454238,1281.9818692368208,0.018081260425322654,13.652733170153764,11.78522175267301,317.19813215736554
