,easting,northing,distance,ramco_2m_air_temperature_kelvin,ramco_total_precipitation_mm_water_equivalent,ramco_runoff_mm_water_equivalent,ramco_snowmelt_mm_water_equivalent,ramco_sublimation_mm_water_equivalent,bedmachine_ice_surface_elevation_masl,bedmachine_ice_thickness_m,bedmachine_bed_elevation_masl,arcticdem_10m_ice_surface_elevation_masl,arcticdem_32m_ice_surface_elevation_masl,promice_velocity_mperday
1306,-519566.4697070142,-1195803.1806881074,13070.396155723987,255.455718490043,310.27084176225463,-6.363811741304886e-07,137.97319487897187,-8.231202512841739,1309.775362108983,656.5902204783483,653.1851416306347,1324.4824144195236,1324.5248460976,0.01021997992724394
1307,-519571.41904894216,-1195811.8791517743,13080.404116026992,255.45697474642918,310.41410540570587,-5.929857620562071e-07,138.03560702528642,-8.252572788714243,1309.6784220692389,656.3436113530764,653.3348107161622,1324.473567726488,1324.4701974815023,0.01020638237805564
1308,-519576.3570834359,-1195820.5840395016,13090.412076329994,255.45823487762644,310.5574134138732,-5.440634892230206e-07,138.09819927569316,-8.273995962329709,1309.5783450038753,656.096282001369,653.4820630025063,1324.454823959766,1324.4097572167086,0.010195355328331166
1309,-519581.28415996436,-1195829.2951340978,13100.420036633,255.45949887610604,310.7007662607832,-4.89665057741551e-07,138.16097132718434,-8.295471716459511,1309.4748822583858,655.8482396027521,653.626642655634,1324.4131971232857,1324.3437082828852,0.010186968482872073
1310,-519586.20022002026,-1195838.012450664,13110.427996936003,255.46076674083568,310.84416360022954,-4.298590071988235e-07,138.22392364727807,-8.31700000631821,1309.3678457144126,655.5994858196018,653.7683598948109,1324.2814820507137,1324.2779709991646,0.010181283691643344
1311,-519591.104825863,-1195846.7362168669,13120.43595723901,255.46203847632717,310.98760428879865,-3.647317237638934e-07,138.28705740571334,-8.338581032392616,1309.2571836214847,655.3500219912729,653.9071616302123,1324.1752448357156,1324.21744007936,0.010178354227456585
1312,-519595.99826160213,-1195855.4662534548,13130.443917542014,255.46331408122091,311.1310886781387,-2.9436854246661977e-07,138.35037269309692,-8.360214596713945,1309.1429988101759,655.0998468722224,654.043151937953,1324.1846856278485,1324.1620315037585,0.010178218920379154
1313,-519600.88058033935,-1195864.2025121965,13140.451877845016,255.46459355846602,311.27461665039544,-2.1886941201531445e-07,138.4138700718529,-8.38190066478529,1309.025545126202,654.848958672161,654.1765864540405,1324.1519859707716,1324.108419285086,0.010180906778747221
1314,-519605.75153605745,-1195872.9451116642,13150.459838148025,255.46587691555766,311.41818744970794,-1.3835030643947782e-07,138.4775506704007,-8.403639397974866,1308.9052276630869,654.5973555264267,654.3078721366604,1324.0697083898935,1324.0550220111475,0.010186436911504724
1315,-519610.6111505142,-1195881.6940201882,13160.467798451027,255.4671641590007,311.56180088201097,-5.293301794654315e-08,138.54141527659965,-8.425430827466105,1308.7826046966768,654.3450337000966,654.43757099658,1324.0312828099838,1324.0023024109275,0.010194815562747253
