,easting,northing,distance,ramco_2m_air_temperature_kelvin,ramco_total_precipitation_mm_water_equivalent,ramco_runoff_mm_water_equivalent,ramco_snowmelt_mm_water_equivalent,ramco_sublimation_mm_water_equivalent,bedmachine_ice_surface_elevation_masl,bedmachine_ice_thickness_m,bedmachine_bed_elevation_masl,arcticdem_10m_ice_surface_elevation_masl,arcticdem_32m_ice_surface_elevation_masl,promice_velocity_mperday
2021,-527752.9835295408,-1197099.1641594009,20216.986566906136,256.47703064326026,370.369084035927,-0.006232405330327078,185.1028603026555,-21.97157020263435,1213.682190047237,568.2741526617696,645.4080373854677,1220.5969501318395,1220.583099536335,0.025135269224777806
2022,-527760.4394911629,-1197105.83332636,20226.990023891245,256.4794064786407,370.4872129510829,-0.006022320923123999,185.26031846944355,-22.002978540849426,1213.4751190174566,568.3200631706773,645.1550558467795,1220.4967691804884,1220.4512737154073,0.025137905843425318
2023,-527767.8959597122,-1197112.5019265413,20236.99348087636,256.4817919743482,370.6053621770914,-0.005799351611833039,185.41860943382054,-22.034460262151796,1213.2659324910032,568.369821265012,644.8961112259913,1220.3452163545207,1220.3285204547192,0.02514076336136057
2024,-527775.3533991509,-1197119.1694409542,20246.996937861466,256.48418705984074,370.7235221137952,-0.005563270846565264,185.57772890326285,-22.06601424956387,1213.055243975415,568.4233858418465,644.6318581335684,1220.205363413818,1220.2065104811493,0.025143836967355587
2025,-527782.812142051,-1197125.8354971614,20257.00039484657,256.48659165992746,370.8416858885296,-0.005313856985970594,185.73767238504297,-22.097639354379794,1212.8438020405033,568.4807145255943,644.3630875149092,1220.091446780339,1220.0803714019623,0.025147124494751767
2026,-527790.2725386567,-1197132.4997025048,20267.003851831683,256.4890056948864,370.95984625098197,-0.005050888919507261,185.8984350527009,-22.129334377835544,1212.6324582868972,568.541785395358,644.0906728915392,1219.9788725440178,1219.9501620006042,0.025150627143085694
2027,-527797.7349329735,-1197139.1616707304,20277.0073088168,256.49142908039636,371.0779960695133,-0.004774146962023461,186.06001176266807,-22.161098073655303,1212.4220965933691,568.6066518607058,643.815444732663,1219.8149633481185,1219.8187510623204,0.025154349604024726
2028,-527805.1996569785,-1197145.8210283748,20287.010765801904,256.4938617275059,371.1961284506278,-0.004483413245382972,186.22239705573136,-22.192929148575185,1212.2136214938948,568.6753863440848,643.5382351498095,1219.6447352389987,1219.6870696650037,0.02515830022952467
2029,-527812.6670294564,-1197152.4774159936,20297.014222787013,256.49630354260717,371.3142367623384,-0.0041784719776026885,186.38558515463558,-22.224826262351307,1212.0079441494715,568.7480675460577,643.259876603414,1219.5086813261823,1219.5524586056956,0.025162491202709497
2030,-527820.1373548358,-1197159.13048941,20307.017679772118,256.4987544274177,371.43231465788347,-0.0038591097183193956,186.5495699619758,-22.256788027843793,1211.8059646895142,568.8247799974063,642.9811846921082,1219.4415362822979,1219.4114046517518,0.02516693869520713
2031,-527827.6109220221,-1197165.7799209843,20317.02113675723,256.5012142789661,371.55035609980064,-0.0035251156712659917,186.7143450583502,-22.28881301117065,1211.6085501482262,568.9056138049998,642.7029363432264,1219.3087644834786,1219.262005946538,0.02517166301124304
2032,-527835.0880032353,-1197172.425400901,20327.024593742342,256.5036829895844,371.66835538427506,-0.0031762819939875776,186.87990370082252,-22.32089973194109,1211.4162094122826,568.990678196839,642.4255312154434,1219.0959264983999,1219.1059978786552,0.025176688718818615
2033,-527842.5688528512,-1197179.0666384685,20337.02805072745,256.5061604469069,371.78630716572053,-0.002812404125314413,187.0462388216709,-22.353046663563706,1211.2288678497541,569.0801088950313,642.148758954723,1218.933341074894,1218.9480813956834,0.025182044768271534
2034,-527850.0537062496,-1197185.703363441,20347.03150771256,256.5086465338751,371.90420648167185,-0.0024332811310426253,187.21334302749267,-22.385252233642433,1211.0462506725414,569.17404871306,641.8722019594812,1218.7830613697893,1218.7938398742485,0.025187764598492493
2035,-527857.5430263196,-1197192.3350475098,20357.03496469767,256.51114112751446,372.02204356604244,-0.0020387036692174464,187.38120831645253,-22.417514776904902,1210.867933905823,569.2726340665222,641.5952998393007,1218.6291935752918,1218.6486787480303,0.025193887461607473
2036,-527865.0368631264,-1197198.961627065,20367.038421682777,256.5136441018099,372.139817310821,-0.001628485391137705,187.54982679042612,-22.44983265450119,1210.6933578382516,569.3760224131048,641.3173354251468,1218.4798348296188,1218.5145180511417,0.025200455358115728
2037,-527872.5353033566,-1197205.5829968823,20377.04187866789,256.5161553260554,372.25752583564093,-0.0012024425007676992,187.71919016903223,-22.482204175012544,1210.521843694534,569.4843720754369,641.0374716190969,1218.3851190223322,1218.3861813202782,0.025207515286104317
2038,-527880.0384901693,-1197212.1989873336,20387.045335653,256.5186746645924,372.37516606365955,-0.000760392556772444,187.8892897572201,-22.51462758888535,1210.3526092002485,569.597840208799,640.7547689914497,1218.2645276376559,1218.2565044425073,0.025215119430020295
2039,-527887.5465419127,-1197218.809456259,20397.048792638107,256.5212019772043,372.49273543270624,-0.00030215880273518753,188.06011653530518,-22.547101104111256,1210.1847838645058,569.7165854617087,640.4681984027973,1218.1344210313262,1218.1211839889816,0.025223324815718758
2040,-527895.0595510722,-1197225.4142903069,20407.05224962321,256.52373711916164,372.61023192020735,0.00017242936838494417,188.2316611599385,-22.579622887095383,1210.0174245549833,569.8407670591198,640.1766574958634,1217.9812885267525,1217.9795948289145,0.025232193348520324
2041,-527902.5775832445,-1197232.013406266,20417.055706608327,256.52627994127096,372.7276540679084,0.0006635359295770853,188.4039139653503,-22.612191063595176,1209.8495311316728,569.9705438471983,639.8789872844743,1217.8563783853062,1217.8323357077968,0.025241791840540508
2042,-527910.1006761374,-1197238.6067523838,20427.05916359344,256.5288302899297,372.845001006258,0.0011713177145622757,188.57686496478036,-22.644803719712833,1209.680062138167,570.1060733021742,639.5739888359926,1217.6477561914785,1217.6787602726447,0.025252192027419226
2043,-527917.6288385972,-1197245.194309667,20437.062620578545,256.5313880071862,372.96227247841057,0.001695923891899395,188.7505038520961,-22.67745890294195,1209.5079505482786,570.2475105059118,639.2604400423667,1217.4909157904815,1217.5184278891832,0.02526347057454364
2044,-527925.1620496672,-1197251.77609316,20447.066077563653,256.53395293080155,373.0794688637315,0.002237495418183051,188.92482000352572,-22.71015462325458,1209.3321195648919,570.3950070907072,638.9371124741846,1217.391175632164,1217.3542485863188,0.025275709072825614
2045,-527932.7002576791,-1197258.3521531946,20457.06953454876,256.5365248943173,373.1965912007053,0.0027961644703627616,189.0998024794909,-22.742888854225928,1209.1514984669132,570.5487101557676,638.6027883111456,1217.206899664505,1217.1916938008587,0.025288994024063524
2046,-527940.2434354862,-1197264.92251214,20467.072991533878,256.5391037264718,373.313640009571,0.003372057751958919,189.27543994423357,-22.775659518921028,1208.9650385537836,570.7087579383699,638.2562806154136,1217.0865284362794,1217.0335745065702,0.025303417095414317
2047,-527947.7916854619,-1197271.4870433821,20477.076448518983,256.54168924982446,373.43061304083795,0.003965303965956459,189.45172050217317,-22.80846445964155,1208.7717290433968,570.8752720218764,637.8964570215206,1216.8941499257314,1216.8781384775048,0.025319075591098326
2048,-527955.3445579585,-1197278.046255463,20487.07990550409,256.5442812890379,373.5475198645783,0.004575984892163146,189.62863271201357,-22.841301627985754,1208.5706166597993,571.048391998572,637.522224661227,1216.7421620287873,1216.7205641888702,0.025336069037643006
2049,-527962.9018636978,-1197284.600359129,20497.0833624892,256.5468796592139,373.66436441291887,0.00520410059179192,189.80616417085398,-22.87416884025066,1208.360941855256,571.2281200788842,637.1328217763722,1216.5605293816411,1216.5570974334657,0.02535450319104328
2050,-527970.4633786428,-1197291.1496061266,20507.08681947431,256.54948415982466,373.78115087903075,0.005849169566928256,189.98430102070816,-22.907063755765066,1208.1422126990904,571.4143185809389,636.7278941181512,1216.4088053201772,1216.3878276518597,0.02537448848944732
2051,-527978.0288433579,-1197297.6942901064,20517.090276459418,256.55209458454283,373.8978840679684,0.006510544455189207,190.16302886008452,-22.939983982947478,1207.914126467882,571.6068212225379,636.3073052453441,1216.2197016842508,1216.214593647938,0.02539613997435
2052,-527985.5979624189,-1197304.2347474415,20527.09373344453,256.55471072562375,374.014569572375,0.007187563608609354,190.34233315514552,-22.9729271266156,1207.677008975109,571.8054477681967,635.8715612069124,1216.0484647932951,1216.0396735119198,0.02541957720003599
2053,-527993.1704038754,-1197310.771357954,20537.097190429642,256.5573323740318,374.1312137854384,0.007879551280266161,190.52219924639206,-23.00589078951279,1207.4318371929216,572.0100061522999,635.4218310406217,1215.868593794585,1215.8643447061586,0.02544492413079751
2054,-528000.7457987701,-1197317.3045455406,20547.100647414747,256.5599593195569,374.2478239118566,0.00858581777295203,190.70261235452614,-23.03887257370689,1207.1795801119474,572.2202811405334,634.9592989714142,1215.6993621641222,1215.6893316219575,0.025472309029357643
